MODEL,SCENARIO,REGION,VARIABLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IEA,Historic data,SYR,Final Energy|Hydrogen,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Industry,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330644939999997,0.0255633989999999,0.0211762979999999,0.0515648,0.0593463039999999,0.0614225039999999,0.07070259999999991,0.0807551939999996,0.12362999999999989,0.0823415989999998,0.08999279699999989,0.099122297,0.1125497949999998,0.11605690299999981,0.12306019699999989,0.113783902,0.1140303999999998,0.1021301959999999,0.0715773999999998,0.0723887969999999,0.0888969969999998,0.0925761979999997,0.10411299999999979,0.1153117989999998,0.12454189699999979,0.1370848919999998,0.1645078089999998,0.2105358049999998,0.2027970939999998,0.1863115939999997,0.1703251999999999,0.1877517039999996,0.1880182989999999,0.166072797,0.1940048929999998,0.1914699949999998,0.213046397,0.2143382979999999,0.165926296,0.2146344019999997,0.2077253979999998,0.1699615979999998,0.1211886939999999,0.11844730099999978,0.0944526009999999,0.0701325929999996,0.0809322259999997,0.0899886419999997,0.083703264,0.07773040399999989,0.0739223569999999,0.0717081779999999,0.0755086239999998,0.0
IEA,Historic data,SYR,Final Energy|Industry|Electricity,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027863989999999,0.003430802,0.0031535979999999,0.003808799,0.004319999,0.003934801,0.003643198,0.0051912009999999,0.005173202,0.006271198,0.0075347999999999,0.0102816,0.012254399,0.011566801,0.012715199,0.013356001,0.0134207999999999,0.013625999,0.0140183989999999,0.015123601,0.015249598,0.0138240009999999,0.0137808019999999,0.0163044,0.0164304019999999,0.018133198,0.0192924019999999,0.020919602,0.0227088009999999,0.024296398,0.026892001,0.0296099999999999,0.0270504,0.023741999,0.030419999,0.025153202,0.033857998,0.036730801,0.026737202,0.040744799,0.038653199,0.030754801,0.025858799,0.013737598,0.011865601,0.0111887999999999,0.015314402,0.018876615,0.019446451,0.018832762,0.018360361,0.017659834,0.018629179,0.0
IEA,Historic data,SYR,Final Energy|Industry|Gases,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152999989999999,0.0152999989999999,0.025200002,0.0273168019999999,0.0344466,0.0344466,0.077070602,0.1124496019999999,0.109377897,0.0964754979999999,0.0669968969999999,0.0875376019999999,0.0845541009999999,0.078367501,0.0743210969999998,0.0680678969999999,0.079208997,0.073488602,0.0545229,0.0721935039999999,0.052401599,0.0365543989999999,0.0300365969999999,0.0277695,0.024368399,0.0200051959999999,0.0225554389999999,0.0196651689999998,0.018305041,0.015528117,0.023858894,0.0206852619999999,0.0211386379999998,0.0
IEA,Historic data,SYR,Final Energy|Industry|Gases|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Industry|Gases|Electricity,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Industry|Gases|Natural Gas,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152999989999999,0.0152999989999999,0.025200002,0.0273168019999999,0.0344466,0.0344466,0.077070602,0.1124496019999999,0.109377897,0.0964754979999999,0.0669968969999999,0.0875376019999999,0.0845541009999999,0.078367501,0.0743210969999998,0.0680678969999999,0.079208997,0.073488602,0.0545229,0.0721935039999999,0.052401599,0.0365543989999999,0.0300365969999999,0.0277695,0.024368399,0.0200051959999999,0.0225554389999999,0.0196651689999998,0.018305041,0.015528117,0.023858894,0.0206852619999999,0.0211386379999998,0.0
IEA,Historic data,SYR,Final Energy|Industry|Heat,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Industry|Hydrogen,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Industry|Liquids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301379969999998,0.0220952969999999,0.017946199,0.047718701,0.0549780019999999,0.0574112019999999,0.0669829009999999,0.0754559949999998,0.1183807989999999,0.0759944019999998,0.082252998,0.088639501,0.1001457979999999,0.1043883039999999,0.1103229959999999,0.100416902,0.1005986009999999,0.0884931979999999,0.0575590009999999,0.0572651959999999,0.0583244019999999,0.0634291999999999,0.0651091979999999,0.0716675989999999,0.0736418969999999,0.0844490959999998,0.0680998049999999,0.0771106029999999,0.0706653959999999,0.0654946979999998,0.076391302,0.0705701009999998,0.076368798,0.063918297,0.089218797,0.0982038959999999,0.099934402,0.1040738949999999,0.084621194,0.1007222989999999,0.1165481989999999,0.1013305999999999,0.064848697,0.0763953999999998,0.0580865999999999,0.0387291939999998,0.0425873209999998,0.0512524729999999,0.04561195,0.042394017,0.0307455769999999,0.032525328,0.035426048,0.0
IEA,Historic data,SYR,Final Energy|Industry|Liquids|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Industry|Liquids|Electricity,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Industry|Liquids|Oil,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301379969999998,0.0220952969999999,0.017946199,0.047718701,0.0549780019999999,0.0574112019999999,0.0669829009999999,0.0754559949999998,0.1183807989999999,0.0759944019999998,0.082252998,0.088639501,0.1001457979999999,0.1043883039999999,0.1103229959999999,0.100416902,0.1005986009999999,0.0884931979999999,0.0575590009999999,0.0572651959999999,0.0583244019999999,0.0634291999999999,0.0651091979999999,0.0716675989999999,0.0736418969999999,0.0844490959999998,0.0680998049999999,0.0771106029999999,0.0706653959999999,0.0654946979999998,0.076391302,0.0705701009999998,0.076368798,0.063918297,0.089218797,0.0982038959999999,0.099934402,0.1040738949999999,0.084621194,0.1007222989999999,0.1165481989999999,0.1013305999999999,0.064848697,0.0763953999999998,0.0580865999999999,0.0387291939999998,0.0425873209999998,0.0512524729999999,0.04561195,0.042394017,0.0307455769999999,0.032525328,0.035426048,0.0
IEA,Historic data,SYR,Final Energy|Industry|Solids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000140098,3.73e-05,7.650099999999999e-05,3.73e-05,4.8303e-05,7.650099999999999e-05,7.650099999999999e-05,0.0001079979999999,7.599899999999999e-05,7.599899999999999e-05,0.000204999,0.000201196,0.0001495979999999,0.0001017979999999,2.2002e-05,1.0999e-05,1.0999e-05,1.0999e-05,0.0,0.0,2.2998e-05,2.2998e-05,2.2998e-05,2.2998e-05,2.2998e-05,5.5998e-05,4.5e-05,5.5998e-05,4.5e-05,4.5e-05,4.5e-05,3.4000999999999995e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,0.0009737999999999,0.0001224009999999,0.001321798,0.000444601,0.000544803,0.000132001,0.000209403,0.000475064,0.000194385,0.000339822,0.0009755079999999,0.000957525,0.000837754,0.000314759,0.0
IEA,Historic data,SYR,Final Energy|Industry|Solids|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Industry|Solids|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000140098,3.73e-05,7.650099999999999e-05,3.73e-05,4.8303e-05,7.650099999999999e-05,7.650099999999999e-05,0.0001079979999999,7.599899999999999e-05,7.599899999999999e-05,0.000204999,0.000201196,0.0001495979999999,0.0001017979999999,2.2002e-05,1.0999e-05,1.0999e-05,1.0999e-05,0.0,0.0,2.2998e-05,2.2998e-05,2.2998e-05,2.2998e-05,2.2998e-05,5.5998e-05,4.5e-05,5.5998e-05,4.5e-05,4.5e-05,4.5e-05,3.4000999999999995e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,0.0009737999999999,0.0001224009999999,0.001321798,0.000444601,0.000544803,0.000132001,0.000209403,0.000475064,0.000194385,0.000339822,0.0009755079999999,0.000957525,0.000837754,0.000314759,0.0
IEA,Historic data,SYR,Final Energy|Liquids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693368959999995,0.0648491919999998,0.0608440019999999,0.091924703,0.1140178999999997,0.1264133019999999,0.1451787009999999,0.1519057939999994,0.2019323029999996,0.1582149959999997,0.1721016959999995,0.1832269989999999,0.2023726029999999,0.2135564019999997,0.2219532909999998,0.2142403009999997,0.2224630009999997,0.2089238959999997,0.2212075079999999,0.2221758919999999,0.2324130989999999,0.2319613019999999,0.2413282979999998,0.2506289959999997,0.2545263959999996,0.2971671979999998,0.2872975039999998,0.3013598019999998,0.2758021989999998,0.2803902929999996,0.281995801,0.2889227989999997,0.2662836049999996,0.324047992,0.4404515009999999,0.4685169909999996,0.485608104,0.4925953959999999,0.40099739,0.4030204009999997,0.4222036959999998,0.3508466069999999,0.2153937909999997,0.2163142949999999,0.1896315929999998,0.1557561949999997,0.1555683409999995,0.1986108689999998,0.1747608799999999,0.1601506669999998,0.1418411339999997,0.1439965529999997,0.1575856519999999,0.0
IEA,Historic data,SYR,Final Energy|Liquids|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Liquids|Electricity,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Liquids|Oil,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656563969999999,0.0611686959999999,0.0568170999999999,0.087594698,0.1087353,0.120351301,0.138597102,0.144977797,0.194484702,0.1500312979999999,0.162878795,0.186667,0.218478599,0.238518601,0.226676294,0.233636398,0.265249301,0.247232595,0.229177604,0.257206693,0.297943201,0.273495002,0.273489098,0.2664902019999999,0.272663505,0.306778399,0.2855568,0.303079304,0.2772094969999999,0.279397896,0.289986807,0.2892539,0.272029502,0.311260791,0.420618395,0.4454243989999999,0.460823701,0.468448098,0.3847647889999999,0.3908887,0.409796694,0.340326697,0.2089104969999999,0.210285697,0.184153601,0.151416401,0.151806,0.1931656919999999,0.169833229,0.155664214,0.137430964,0.140271231,0.153497329,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129054969999999,0.013713600000000001,0.011950500999999999,0.010139697,0.0153338999999998,0.016103698,0.019617700000000002,0.0171263019999999,0.0226355989999999,0.0202092979999998,0.0245624979999999,0.025946001,0.028188703,0.0292760979999999,0.0288045979999999,0.031652797999999996,0.0312976989999999,0.0331824949999998,0.062898502,0.0562833999999999,0.059755701,0.062165598,0.063909798,0.066809898,0.0687912019999998,0.0801405019999998,0.084739199,0.0864591019999999,0.089348601,0.0938390009999999,0.0958917999999999,0.09991179799999979,0.0876995009999999,0.11999510000000001,0.1504262019999999,0.1625904919999999,0.1627975009999998,0.1661793049999998,0.1480052989999999,0.1484058069999999,0.1478102979999999,0.1200340989999999,0.0853619979999998,0.0860478949999999,0.0754632969999996,0.0696528979999998,0.07171204199999989,0.0905058129999998,0.0866685389999997,0.0819223739999998,0.0787215579999999,0.0774551289999999,0.0829929809999998,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Electricity,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001130398,0.001213201,0.0012564,0.001547998,0.0019259989999999,0.002343599,0.0027216,0.003308401,0.0042695979999999,0.0048131999999999,0.005652,0.006947999,0.008402401,0.009370799,0.0100223999999999,0.009741599,0.009831599,0.0117899989999999,0.014345999,0.0146592009999999,0.0153756,0.017719199,0.017999999,0.018907199,0.019054801,0.0210275999999999,0.022370399,0.024256799,0.026334001,0.028177202,0.0311904,0.034739998,0.037252798,0.043326003,0.0456912019999999,0.052991997,0.0553355999999998,0.0579312029999999,0.060861603,0.0680040029999999,0.064515599,0.0513323989999999,0.0431639989999998,0.0467963989999999,0.0380303999999998,0.0365328029999999,0.0393840009999999,0.0485449369999999,0.0500103919999998,0.048432166,0.0472172819999999,0.0454157519999999,0.0479086149999999,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Gases,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Gases|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Gases|Electricity,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Gases|Natural Gas,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Heat,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Hydrogen,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Liquids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117750989999999,0.012500399,0.010694101,0.008591699,0.0134079009999999,0.013760099,0.0168961,0.0138179009999999,0.018366001,0.0153960979999999,0.0189104979999999,0.018998002,0.019786302,0.0199052989999999,0.018782198,0.021911199,0.0214660999999999,0.0213924959999999,0.048552503,0.041624199,0.044380101,0.044446399,0.045909799,0.047902699,0.0497364009999998,0.0591129019999999,0.0623688,0.0622023029999999,0.0630146,0.0656617989999999,0.0647013999999999,0.0651717999999998,0.0504467029999999,0.076669097,0.104735,0.1095984949999999,0.107461901,0.1082481019999999,0.0871436959999999,0.080401804,0.0832946989999999,0.0687017,0.042197999,0.039251496,0.0374328969999998,0.0331200949999999,0.032328041,0.0419608759999999,0.0366581469999999,0.0334902079999998,0.031504276,0.032039377,0.0350843659999999,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Liquids|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Liquids|Electricity,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Liquids|Oil,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117750989999999,0.012500399,0.010694101,0.008591699,0.0134079009999999,0.013760099,0.0168961,0.0138179009999999,0.018366001,0.0153960979999999,0.0189104979999999,0.018998002,0.019786302,0.0199052989999999,0.018782198,0.021911199,0.0214660999999999,0.0213924959999999,0.048552503,0.041624199,0.044380101,0.044446399,0.045909799,0.047902699,0.0497364009999998,0.0591129019999999,0.0623688,0.0622023029999999,0.0630146,0.0656617989999999,0.0647013999999999,0.0651717999999998,0.0504467029999999,0.076669097,0.104735,0.1095984949999999,0.107461901,0.1082481019999999,0.0871436959999999,0.080401804,0.0832946989999999,0.0687017,0.042197999,0.039251496,0.0374328969999998,0.0331200949999999,0.032328041,0.0419608759999999,0.0366581469999999,0.0334902079999998,0.031504276,0.032039377,0.0350843659999999,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Solids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IEA,Historic data,SYR,Final Energy|Solids,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000140098,3.73e-05,7.650099999999999e-05,3.73e-05,4.8303e-05,7.650099999999999e-05,7.650099999999999e-05,0.0001079979999999,7.599899999999999e-05,7.599899999999999e-05,0.000204999,0.000201196,0.0001495979999999,0.0001017979999999,2.2002e-05,1.0999e-05,1.0999e-05,1.0999e-05,0.0,0.0,2.2998e-05,2.2998e-05,2.2998e-05,2.2998e-05,2.2998e-05,5.5998e-05,4.5e-05,5.5998e-05,4.5e-05,4.5e-05,4.5e-05,3.4000999999999995e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,4.5e-05,0.0009737999999999,0.0001224009999999,0.001321798,0.000444601,0.000544803,0.000132001,0.000209403,0.000475064,0.000194385,0.000339822,0.0009755079999999,0.000957525,0.000837754,0.000314759,0.0
